# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Dec 12 06:39:40 2025
#
# CONSTRAINT:  where (default_flag >0
# CONSTRAINT:  and disc_facility like '%TESS%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
TOI-2989 b,TOI-2989,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRENSCH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250604923F/abstract target=ref>Frensch et al. 2025</a>,3.12283200000,0.0384000000,12.55405838,1.12000000,953.48522100,3.00000000,Mass,0.000000,124.0000,1001.00,0,<a refstr=FRENSCH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250604923F/abstract target=ref>Frensch et al. 2025</a>,K4 V,4672.00,0.760000,0.770000,-0.0400,[Fe/H],4.580000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h24m55.60s,171.2316754,-27d03m44.50s,-27.0623619,195.79500000,13.8590000,10.8610000,13.4755000,2025-06-11,2025-06,2025-06-11
TOI-2992 b,TOI-2992,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.00781200000,0.0434000000,13.75341932,1.22700000,1058.36859531,3.33000000,Mass,0.089000,1484.0000,1726.00,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,6000.00,1.545000,1.210000,0.0840,[Fe/H],4.139000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h57m15.98s,164.3165643,-32d19m20.78s,-32.3224375,542.02600000,12.6030000,11.0270000,12.3899000,2025-07-29,2025-07,2025-07-29
TOI-3023 b,TOI-3023,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,3.90149710000,0.0505000000,16.43236571,1.46600000,197.05361234,0.62000000,Mass,0.000000,1084.0000,1596.00,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5760.00,1.668000,1.120000,0.0850,[Fe/H],4.048000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h01m15.80s,165.3158231,-72d21m24.14s,-72.3567044,389.91600000,12.2520000,10.2430000,12.0336000,2023-02-27,2023-03,2023-02-27
TOI-3071 b,TOI-3071,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HACKER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.1415H/abstract target=ref>Hacker et al. 2024</a>,1.26693800000,0.0249000000,7.16000000,0.63877351,68.20000000,0.21458120,Mass,0.090000,,2155.00,0,<a refstr=HACKER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.1415H/abstract target=ref>Hacker et al. 2024</a>,,6177.00,1.310000,1.290000,0.3500,[Fe/H],4.370000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h33m06.97s,173.2790517,-56d30m12.19s,-56.5033871,485.21900000,12.3830000,11.0050000,12.2766000,2024-06-25,2024-06,2024-06-25
TOI-3082 b,TOI-3082,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,1.92690700000,,3.66210000,0.32671124,,,,,,1032.78,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,,4263.00,0.684700,0.664000,0.1700,[M/H],4.625000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h03m37.94s,195.9080719,-19d13m08.34s,-19.2189845,113.04800000,12.9340000,9.8810000,12.5313000,2023-05-26,2023-01,2023-05-26
TOI-3135 b,TOI-3135,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.70655850000,0.0475600000,13.65253849,1.21800000,327.36325921,1.03000000,Mass,0.240000,464.0000,1292.00,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,5890.00,0.985000,1.044000,0.0710,[Fe/H],4.469000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h51m26.21s,207.8592276,-69d46m21.23s,-69.7725635,221.67300000,11.7900000,10.0090000,11.5801000,2025-07-29,2025-07,2025-07-29
TOI-3160 A b,TOI-3160 A,1,2,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.97128100000,0.0505000000,13.76462830,1.22800000,378.21580433,1.19000000,Mass,0.180000,933.0000,1539.00,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,6190.00,1.346000,1.088000,-0.1140,[Fe/H],4.217000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h58m15.81s,224.5658555,-27d40m57.18s,-27.6825503,567.67800000,12.6490000,10.8940000,12.3708000,2025-07-29,2025-07,2025-07-29
TOI-3235 b,TOI-3235,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230210008H/abstract target=ref>Hobson et al. 2023</a>,2.59261842000,0.0270900000,11.39953337,1.01700000,211.35589065,0.66500000,Mass,0.029000,,604.00,0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230210008H/abstract target=ref>Hobson et al. 2023</a>,M V,3388.80,0.369700,0.393900,0.2640,[Fe/H],4.897600,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m53.72s,207.4738488,-46d03m59.45s,-46.0665139,72.81100000,15.1600000,10.8190000,14.4858000,2023-02-25,2023-02,2023-02-25
TOI-3261 b,TOI-3261,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=NABBIE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240704225N/abstract target=ref>Nabbie et al. 2024</a>,0.88313310000,0.0171400000,3.82000000,0.34079816,30.30000000,0.09533446,Mass,0.000000,1466.0000,1722.00,0,<a refstr=NABBIE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240704225N/abstract target=ref>Nabbie et al. 2024</a>,K1.5+/-1,5068.00,0.849000,0.861000,0.1380,[Fe/H],4.190000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h10m54.85s,47.7285242,-73d31m55.10s,-73.5319720,300.14100000,13.2610000,11.1840000,13.0582000,2024-07-22,2024-07,2024-07-22
TOI-329 b,TOI-329,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,5.70439000000,0.0638000000,4.94057819,0.44076962,40.40000000,0.12711262,Mass,0.390000,,1213.02,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5614.00,1.532600,1.067800,0.2050,[Fe/H],4.092000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h25m17.06s,351.3210955,-15d38m04.67s,-15.6346313,284.38800000,11.2620000,9.6770000,11.1536000,2024-07-23,2024-06,2024-07-23
TOI-332 b,TOI-332,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=OSBORN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230812137O/abstract target=ref>Osborn et al. 2023</a>,0.77703800000,0.0159000000,3.20000000,0.28548537,57.20000000,0.17997133,Mass,0.000000,,1871.00,0,<a refstr=OSBORN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230812137O/abstract target=ref>Osborn et al. 2023</a>,K0 V,5251.00,0.870000,0.880000,0.2560,[Fe/H],4.460000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h12m14.15s,348.0589516,-44d52m35.35s,-44.8764852,222.85200000,12.3490000,10.3150000,12.0630000,2023-09-05,2023-08,2023-09-05
TOI-3321 b,TOI-3321,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,3.65251450000,0.0470000000,15.55806521,1.38800000,176.07693748,0.55400000,Mass,0.054000,,1616.00,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,,5850.00,1.549000,1.041000,-0.1030,[Fe/H],4.076000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h43m02.48s,265.7603351,-65d00m29.71s,-65.0082516,285.89500000,11.0760000,9.6700000,11.0932000,2024-07-23,2024-07,2024-07-23
TOI-333 b,TOI-333,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ALVES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251113832A/abstract target=ref>Alves et al. 2025</a>,3.78525030000,0.0490000000,4.26000000,0.38005240,20.10000000,0.06324167,Mass,0.000000,,1445.00,0,<a refstr=ALVES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251113832A/abstract target=ref>Alves et al. 2025</a>,,6241.00,1.100000,1.200000,0.0100,[Fe/H],4.410000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h33m25.80s,353.3574989,-41d10m17.47s,-41.1715206,352.26900000,12.2050000,10.6780000,11.8993000,2025-12-04,2025-11,2025-12-04
TOI-3331 A b,TOI-3331 A,1,2,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,2.01802310000,0.0314400000,12.97999965,1.15800000,721.47048389,2.27000000,Mass,0.000000,818.5000,1488.00,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,5609.00,0.952000,1.016000,0.1480,[Fe/H],4.487000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h05m17.80s,271.3241672,-34d06m25.82s,-34.1071710,217.19300000,11.6350000,9.9140000,11.8314000,2022-08-29,2022-08,2022-08-29
TOI-3353.01,TOI-3353,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,4.66579650000,0.0601182180,2.66675550,0.23765421,,,,,313.0426,1264.36,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,,6365.00,1.020700,1.332089,,,4.545160,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h06m07.16s,106.5298146,-75d49m10.41s,-75.8195594,78.75770000,9.3270000,7.7790000,9.2384700,2024-06-11,2024-05,2024-06-11
TOI-3362 b,TOI-3362,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...920L..16D/abstract target=ref>Dong et al. 2021</a>,18.09547000000,0.1530000000,12.80065596,1.14200000,1598.35905880,5.02900000,Mass,0.815000,,,0,<a refstr=DONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...920L..16D/abstract target=ref>Dong et al. 2021</a>,,6532.00,1.830000,1.445000,0.0170,[M/H],4.072000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h23m56.19s,155.9841428,-56d50m35.22s,-56.8431169,366.98700000,10.8600000,9.6930000,10.7051000,2021-10-19,2021-10,2021-10-19
TOI-3364 b,TOI-3364,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,5.87689180000,0.0675000000,12.22899794,1.09100000,530.77343969,1.67000000,Mass,0.000000,425.0000,1264.00,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5706.00,1.419000,1.186000,0.3870,[Fe/H],4.209000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h38m09.07s,144.5377709,-49d20m06.80s,-49.3352226,277.89900000,11.8750000,9.7830000,11.2945000,2023-02-27,2023-03,2023-02-27
TOI-3464 b,TOI-3464,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.65155680000,0.0515000000,13.76462830,1.22800000,397.28550875,1.25000000,Mass,0.250000,1370.0000,1693.00,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,6370.00,1.560000,1.363000,0.0450,[Fe/H],4.185000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h37m55.93s,234.4830357,-44d47m23.92s,-44.7899772,597.77400000,12.7310000,11.0950000,12.5094000,2025-07-29,2025-07,2025-07-29
TOI-3474 b,TOI-3474,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.87951050000,0.0502000000,14.67255574,1.30900000,193.87532827,0.61000000,Mass,0.130000,740.0000,1451.00,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,6020.00,1.256000,1.121000,0.1460,[Fe/H],4.292000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h34m00.80s,233.5033482,-47d57m49.17s,-47.9636597,420.12300000,12.5310000,10.9430000,12.4418000,2025-07-29,2025-07,2025-07-29
TOI-3486 b,TOI-3486,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,2.21778105000,0.0313800000,10.57006880,0.94300000,99.16246298,0.31200000,Mass,0.078000,334.0000,1190.00,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,4930.00,0.788000,0.837000,0.2830,[Fe/H],4.569000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h37m46.37s,249.4432035,-59d18m18.39s,-59.3051077,154.71500000,12.3290000,10.0040000,12.1144000,2025-07-29,2025-07,2025-07-29
TOI-3493 b,TOI-3493,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CHATURVEDI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250412884C/abstract target=ref>Chaturvedi et al. 2025</a>,8.15946670000,,3.22000000,0.28726965,8.97000000,0.02822278,Mass,,245.0000,1102.00,0,<a refstr=CHATURVEDI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250412884C/abstract target=ref>Chaturvedi et al. 2025</a>,G1/2 V,5844.00,1.228000,1.023000,0.0300,[Fe/H],4.250000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h43m11.77s,205.7990331,-22d35m07.60s,-22.5854441,96.72240000,9.3170000,7.7760000,9.1202900,2025-04-29,2025-04,2025-04-29
TOI-3523 A b,TOI-3523 A,1,3,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,2.30458952000,0.0355900000,15.97279750,1.42500000,435.42491759,1.37000000,Mass,0.047000,2590.0000,1984.00,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,6450.00,1.448000,1.131000,-0.3660,[Fe/H],4.171000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h17m08.03s,304.2834581,+42d54m23.52s,42.9065338,645.29400000,12.5600000,11.1460000,12.4946000,2025-07-29,2025-07,2025-07-29
TOI-3540 A b,TOI-3540 A,1,2,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,3.11999900000,0.0428900000,23.53885947,2.10000000,375.03752026,1.18000000,Mass,0.000000,841.3000,1498.00,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,,5810.00,1.228000,1.081000,0.1760,[Fe/H],4.293000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h55m38.73s,328.9113712,+28d10m46.20s,28.1794996,,11.5140000,9.7840000,11.4036000,2022-08-29,2022-08,2022-08-29
TOI-3568 b,TOI-3568,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MARTIOLI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240903704M/abstract target=ref>Martioli et al. 2024</a>,4.41796500000,0.0485000000,5.30000000,0.48300000,26.40000000,0.08300000,Mass,0.035000,,899.00,0,<a refstr=MARTIOLI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240903704M/abstract target=ref>Martioli et al. 2024</a>,,4969.00,0.719000,0.780000,-0.0100,[Fe/H],4.630000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h30m24.57s,322.6023682,+34d44m22.49s,34.7395805,197.90600000,12.8790000,10.5810000,12.7000000,2024-09-13,2024-09,2024-09-13
TOI-3593 b,TOI-3593,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.82128670000,0.0481000000,11.02963701,0.98400000,565.73456446,1.78000000,Mass,0.105000,308.0000,1170.00,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,5550.00,0.918000,1.015000,0.3840,[Fe/H],4.519000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h06m01.53s,331.5063640,+34d12m41.97s,34.2116583,226.63000000,12.2010000,10.2660000,12.0344000,2025-07-29,2025-07,2025-07-29
TOI-3629 b,TOI-3629,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220109963C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,3.93655100000,0.0430000000,8.29464572,0.74000000,82.63538582,0.26000000,Mass,0.050000,39.0000,690.00,0,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220109963C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,M1,3870.00,0.600000,0.630000,0.4000,[Fe/H],4.670000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h59m10.41s,359.7933851,+39d18m51.32s,39.3142556,130.09100000,14.6390000,10.5530000,13.8375000,2022-06-27,2022-01,2022-06-27
TOI-3682 b,TOI-3682,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.34624060000,0.0480000000,12.80065596,1.14200000,69.28659273,0.21800000,Mass,0.220000,1258.0000,1657.00,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,5703.00,1.735000,1.320000,0.4160,[Fe/H],4.077000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h21m06.05s,50.2752271,+25d17m50.16s,25.2972658,404.21100000,11.6780000,10.0620000,11.8754000,2025-07-29,2025-07,2025-07-29
TOI-3688 A b,TOI-3688 A,1,2,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,3.24607500000,0.0456000000,13.08088048,1.16700000,311.47183886,0.98000000,Mass,0.000000,924.3000,1534.00,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5950.00,1.302000,1.199000,0.2620,[Fe/H],4.288000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h37m07.76s,39.2823371,+54d51m04.37s,54.8512152,396.37800000,12.2410000,10.7320000,12.3686000,2023-02-27,2023-03,2023-02-27
